STATE,ST_CASE,VE_TOTAL,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,MILEPT,LATITUDE,LONGITUD
Pennsylvania,420417,2,2,3,0,6,6,2015,165,40.61455556,-79.94716667
Pennsylvania,420418,1,1,133,0,21,6,2015,192,39.97859444,-76.69763889
Pennsylvania,420419,2,3,3,0,15,6,2015,41,40.46849444,-79.847
Pennsylvania,420420,1,2,107,0,22,6,2015,24,40.84093889,-76.03516667
Pennsylvania,420421,2,3,89,0,6,6,2015,74,40.97296944,-75.25524167
Pennsylvania,420422,2,2,33,0,11,6,2015,309,40.94883889,-78.2915
Pennsylvania,420423,2,2,75,0,11,6,2015,62,40.45206944,-76.41828056
Pennsylvania,420424,2,2,83,0,2,6,2015,32,41.83738611,-78.58895833
Pennsylvania,420425,2,2,63,0,25,6,2015,221,40.572275,-78.97711111
Pennsylvania,420426,1,1,17,615,22,6,2015,362,40.08352222,-74.93443333
Pennsylvania,420427,2,2,19,0,17,4,2015,153,41.06401111,-79.80741944
Pennsylvania,420428,2,2,41,0,15,6,2015,0,40.16967778,-76.99681111
Pennsylvania,420429,1,1,101,6540,7,6,2015,0,40.01857778,-75.13814722
Pennsylvania,420430,2,3,111,9420,10,6,2015,13,40.23364722,-78.8323
Pennsylvania,420431,1,1,45,0,6,6,2015,103,39.87591944,-75.27408611
Pennsylvania,420432,3,3,77,110,4,6,2015,0,40.58680556,-75.45272222
Pennsylvania,420433,1,1,57,0,26,6,2015,179,39.92549722,-77.96133889
Pennsylvania,420434,1,2,29,0,8,6,2015,3057,40.11421111,-75.76186389
Pennsylvania,420435,1,1,27,0,12,6,2015,343,40.90444722,-77.38774167
Pennsylvania,420436,1,1,45,0,21,6,2015,50,39.90355556,-75.36825
Pennsylvania,420437,3,4,17,0,9,6,2015,118,40.18575833,-75.02299167
Pennsylvania,420438,3,2,45,1270,4,6,2015,19,39.84098056,-75.37033611
Pennsylvania,420439,1,1,125,0,26,6,2015,3,40.00817222,-80.19783333
Pennsylvania,420440,2,2,55,0,22,6,2015,6,39.88519722,-77.96619722
Pennsylvania,420441,3,18,89,0,3,6,2015,44,41.13303333,-75.40110833
Pennsylvania,420442,1,1,129,0,21,6,2015,36,40.59639167,-79.62900278
Pennsylvania,420443,1,2,89,0,27,6,2015,143,40.94803056,-75.29167222
Pennsylvania,420444,1,1,89,0,28,6,2015,0,41.02586111,-75.24813889
Pennsylvania,420445,1,3,101,6540,28,6,2015,9,39.90824722,-75.24173333
Pennsylvania,420446,2,2,1,0,28,6,2015,118,39.84671389,-77.27129167
Pennsylvania,420447,1,1,43,3500,12,6,2015,11,40.26714444,-76.87543333
Pennsylvania,420448,2,5,3,0,14,6,2015,49,40.3623,-79.82609722
Pennsylvania,420449,1,1,101,6540,22,6,2015,25,40.006375,-75.11694444
Pennsylvania,420450,1,1,101,6540,24,6,2015,47,40.02013333,-75.04219167
Pennsylvania,420451,2,5,9,0,22,6,2015,52,40.04151944,-78.68088889
Pennsylvania,420452,1,1,71,0,18,6,2015,0,40.15471111,-76.06020833
Pennsylvania,420453,3,1,89,8210,28,6,2015,54,40.98518333,-75.19473611
Pennsylvania,420454,2,3,77,0,1,6,2015,600,40.55444722,-75.431625
Pennsylvania,420455,3,4,41,0,6,6,2015,266,40.232475,-77.10456111
Pennsylvania,420456,2,3,79,0,18,6,2015,40,40.94326111,-76.02359722
Pennsylvania,420457,1,1,73,0,30,6,2015,0,41.00030278,-80.19658333
Pennsylvania,420458,1,1,11,0,5,6,2015,0,40.40120278,-75.84155556
Pennsylvania,420459,1,1,79,0,17,6,2015,72,41.13729167,-75.71827222
Pennsylvania,420460,1,1,79,3515,7,6,2015,75,41.36229444,-76.05504167
Pennsylvania,420461,1,1,131,0,17,6,2015,19,41.64143611,-76.12063333
Pennsylvania,420462,1,1,11,0,22,6,2015,0,40.52719444,-75.91672222
Pennsylvania,420463,1,2,13,0,8,6,2015,17,40.29753889,-78.38318889
Pennsylvania,420464,4,7,125,0,7,6,2015,118,40.42448333,-80.31211389
Pennsylvania,420465,1,1,41,0,23,5,2015,27,40.24848333,-77.02904167
Pennsylvania,420466,2,2,129,0,9,7,2015,154,40.14271667,-79.4928
Pennsylvania,420467,2,3,79,0,28,7,2015,132,41.04612778,-75.78039722
Pennsylvania,420468,2,2,61,0,29,7,2015,158,40.45486944,-77.97218889
Pennsylvania,420469,2,2,79,0,6,7,2015,8,40.94013611,-75.94589444
Pennsylvania,420470,1,2,101,6540,4,7,2015,97,40.02616944,-75.096375
Pennsylvania,420471,1,1,41,0,27,7,2015,270,40.232225,-77.09680833
Pennsylvania,420472,1,1,7,390,5,7,2015,44,40.63903333,-80.23169167
Pennsylvania,420473,1,2,71,0,21,7,2015,55,40.10606389,-76.29326667
Pennsylvania,420474,1,2,77,110,18,7,2015,108,40.59162222,-75.51032778
Pennsylvania,420475,1,1,65,0,21,8,2015,69,40.93867222,-78.92816667
Pennsylvania,420476,1,1,39,0,6,8,2015,123,41.76191389,-79.7782
Pennsylvania,420477,1,1,91,0,21,8,2015,0,40.29011944,-75.54543333
Pennsylvania,420478,2,3,129,0,10,7,2015,68,40.35877222,-79.66116944
Pennsylvania,420479,2,3,71,0,17,7,2015,0,40.16552778,-76.12280556
Pennsylvania,420480,2,2,35,0,3,7,2015,17,41.13460833,-77.49271667
Pennsylvania,420481,2,2,43,0,23,7,2015,297,40.37497778,-76.64461111
Pennsylvania,420482,2,2,77,0,30,7,2015,99,40.60348056,-75.63942222
Pennsylvania,420483,2,2,77,0,11,6,2015,82,40.6232,-75.76399444
Pennsylvania,420484,2,2,39,0,27,7,2015,229,41.62216667,-79.64394444
Pennsylvania,420485,2,2,55,0,14,7,2015,96,39.969825,-77.74436667
Pennsylvania,420486,2,3,39,0,17,7,2015,236,41.54363611,-80.088675
Pennsylvania,420487,2,3,99,0,7,7,2015,230,40.32193889,-77.11724167
Pennsylvania,420488,2,2,3,0,19,6,2015,4,40.50536389,-80.22296944
Pennsylvania,420489,2,2,13,0,26,7,2015,424,40.61453611,-78.30501667
Pennsylvania,420490,2,2,111,0,21,7,2015,43,39.96231111,-79.10326111
Pennsylvania,420491,2,2,45,1270,2,7,2015,402,39.84997222,-75.37866667
Pennsylvania,420492,1,1,63,0,29,7,2015,4,40.71696944,-79.15383333
Pennsylvania,420493,2,2,115,0,21,7,2015,22,41.87527778,-75.92796944
Pennsylvania,420494,1,1,3,6600,10,7,2015,0,40.40770833,-79.99157778
Pennsylvania,420495,1,1,71,0,29,10,2015,164,40.11698056,-76.69504722
Pennsylvania,420496,1,2,13,0,24,10,2015,46,40.35540833,-78.51705
Pennsylvania,420497,1,1,49,2640,11,12,2015,258,42.12919444,-80.06589444
Pennsylvania,420498,1,1,3,6600,13,12,2015,12,40.48153889,-79.88562778
Pennsylvania,420499,1,1,89,0,15,12,2015,0,41.01122222,-75.46958333
Pennsylvania,420500,2,2,125,8880,24,7,2015,164,40.16998333,-80.25095556
Pennsylvania,420501,1,3,85,0,11,12,2015,103,41.19944722,-80.21026111
Pennsylvania,420502,1,1,133,0,26,11,2015,0,39.91565833,-76.50730556
Pennsylvania,420503,1,1,77,0,9,10,2015,245,40.713325,-75.79084167
Pennsylvania,420504,1,2,29,0,30,11,2015,4,39.98227222,-75.91931111
Pennsylvania,420505,1,2,71,0,30,12,2015,2844,40.22723611,-76.11291667
Pennsylvania,420506,1,1,95,2170,25,7,2015,16,40.88559722,-75.1895
Pennsylvania,420507,1,1,33,0,4,7,2015,83,40.90900278,-78.53539167
Pennsylvania,420508,1,1,97,0,22,7,2015,14,40.79338611,-76.81608611
Pennsylvania,420509,1,1,1,0,31,7,2015,113,40.03720556,-77.11603333
Pennsylvania,420510,1,1,9,0,30,7,2015,11,40.01493889,-78.30474722
Pennsylvania,420511,1,2,75,0,20,7,2015,0,40.33279444,-76.45239722
Pennsylvania,420512,1,1,33,2070,20,7,2015,425,41.12896111,-78.76255556
Pennsylvania,420513,1,5,101,6540,29,7,2015,0,40.11216667,-75.03261111
Pennsylvania,420514,1,1,101,6540,29,7,2015,92,39.994325,-75.079275
Pennsylvania,420515,3,3,97,0,24,7,2015,359,41.02011944,-76.83366111
Pennsylvania,420516,1,2,77,0,10,7,2015,232,40.71548889,-75.76798889
Pennsylvania,420517,1,1,123,0,31,7,2015,95,41.91520556,-79.43999167
Pennsylvania,420518,1,3,71,0,9,7,2015,3,40.24678056,-76.35955833
Pennsylvania,420519,1,6,25,0,20,7,2015,739,40.81194444,-75.67298056
Pennsylvania,420520,1,4,101,6540,1,7,2015,3421,39.98238889,-75.20764167
Pennsylvania,420521,1,1,35,0,10,7,2015,0,41.004125,-77.36453889
Pennsylvania,420522,1,2,89,0,31,7,2015,128,40.92756667,-75.29963333
Pennsylvania,420523,1,1,111,0,11,7,2015,192,40.28143333,-78.96455278
Pennsylvania,420524,1,1,79,1720,20,7,2015,0,41.28308333,-75.90252778
Pennsylvania,420525,1,1,91,0,26,7,2015,116,40.19024167,-75.14934444
Pennsylvania,420526,1,4,133,9610,8,11,2015,0,39.96787778,-76.70014722
Pennsylvania,420527,1,1,129,0,16,7,2015,3,40.14186111,-79.50950833
Pennsylvania,420528,1,1,25,0,8,7,2015,874,40.98823889,-75.63084722
Pennsylvania,420529,1,1,55,6863,21,7,2015,22,39.84297778,-77.52345278
Pennsylvania,420530,1,1,79,2015,3,8,2015,59,41.12431944,-76.01378611
Pennsylvania,420531,1,2,115,0,23,8,2015,32,41.64830278,-75.66208889
Pennsylvania,420532,1,2,101,6540,10,8,2015,92,40.02990833,-75.103075
Pennsylvania,420533,1,1,101,6540,28,12,2015,115,40.03660556,-75.06446111
Pennsylvania,420534,1,3,69,6230,2,8,2015,5,41.38192222,-75.73078056
Pennsylvania,420535,1,1,101,6540,22,8,2015,29,40.03691389,-75.20987222
Pennsylvania,420536,1,2,101,6540,2,8,2015,36,40.04400833,-75.21776944
Pennsylvania,420537,1,4,101,6540,9,8,2015,0,39.94266667,-75.14925
Pennsylvania,420538,1,1,101,6540,11,8,2015,0,39.95491944,-75.15166389
Pennsylvania,420539,1,1,71,0,11,12,2015,0,40.07630556,-76.23255556
Pennsylvania,420540,1,1,125,0,11,12,2015,325,40.354625,-80.39101111
Pennsylvania,420541,1,2,95,8140,19,12,2015,85,40.753025,-75.26657222
Pennsylvania,420542,1,1,95,3220,8,12,2015,747,40.66798333,-75.22973056
Pennsylvania,420543,1,1,91,1530,17,12,2015,46,40.19194444,-75.45966389
Pennsylvania,420544,2,4,91,9020,10,6,2015,3340,40.06597778,-75.277625
Pennsylvania,420545,1,1,7,460,28,7,2015,0,40.69451667,-80.303875
Pennsylvania,420546,1,1,89,0,1,7,2015,0,41.086225,-75.00765278
Pennsylvania,420547,1,1,89,0,27,7,2015,208,41.18058056,-75.27435
Pennsylvania,420548,1,1,17,0,9,7,2015,0,40.44333333,-75.12427778
Pennsylvania,420549,2,3,71,0,23,7,2015,86,40.13273056,-76.43406389
Pennsylvania,420550,3,3,89,0,11,7,2015,108,41.06776667,-75.21913889
Pennsylvania,420551,1,1,79,0,5,7,2015,0,41.1135,-75.94941667
Pennsylvania,420552,2,2,19,0,28,7,2015,203,40.94873333,-80.15385556
Pennsylvania,420553,1,1,27,0,9,7,2015,27,41.05376389,-77.94166389
Pennsylvania,420554,1,1,71,0,10,7,2015,29,40.12303056,-76.17605556
Pennsylvania,420555,3,5,17,0,31,7,2015,44,40.43879444,-75.39930278
Pennsylvania,420556,2,3,63,0,27,3,2015,78,40.54183333,-79.15528611
Pennsylvania,420557,2,2,125,0,22,5,2015,165,40.41889444,-80.29244167
Pennsylvania,420558,2,3,11,0,7,6,2015,37,40.43018889,-75.98263611
Pennsylvania,420559,1,1,65,0,10,7,2015,24,40.91904167,-78.84835
Pennsylvania,420560,1,1,127,0,3,7,2015,89,41.825125,-75.12336667
Pennsylvania,420561,1,1,115,0,12,7,2015,0,41.95006667,-75.83466111
Pennsylvania,420562,1,1,81,0,19,7,2015,103,41.35909444,-77.253375
Pennsylvania,420563,3,5,101,6540,19,4,2015,1,40.06641389,-74.982275
Pennsylvania,420564,1,1,79,0,14,7,2015,11,41.23123333,-76.21295278
Pennsylvania,420565,1,1,81,0,12,7,2015,0,41.12447222,-77.20933333
Pennsylvania,420566,1,1,55,0,8,7,2015,89,39.90968056,-77.82573611
Pennsylvania,420567,1,1,63,0,15,7,2015,64,40.54022222,-79.36758056
Pennsylvania,420568,3,5,89,0,26,7,2015,19,41.06651111,-75.11489167
Pennsylvania,420569,1,1,45,0,28,7,2015,32,39.88350833,-75.54872778
Pennsylvania,420570,1,2,69,0,11,7,2015,0,41.29189167,-75.50456944
Pennsylvania,420571,1,1,129,0,11,7,2015,16,40.26447222,-79.45687222
Pennsylvania,420572,2,2,71,0,16,7,2015,163,39.92103056,-76.18983611
Pennsylvania,420573,3,3,101,6540,17,7,2015,24,40.0823,-74.966625
Pennsylvania,420574,1,1,69,7460,30,8,2015,5,41.41473056,-75.65849167
Pennsylvania,420575,1,1,101,6540,18,9,2015,0,40.00161111,-75.14838889
Pennsylvania,420576,1,1,77,0,27,10,2015,81,40.62878611,-75.61559722
Pennsylvania,420577,1,0,125,1040,14,12,2015,0,40.05259167,-79.89540278
Pennsylvania,420578,1,1,3,6600,17,12,2015,0,40.465,-79.93847222
Pennsylvania,420579,1,1,101,6540,11,12,2015,0,40.06481389,-75.15745
Pennsylvania,420580,1,1,71,0,18,12,2015,49,40.12436944,-76.59986667
Pennsylvania,420581,1,1,43,3500,24,12,2015,4,40.25580833,-76.87779444
Pennsylvania,420582,1,1,89,0,31,12,2015,0,40.96923333,-75.30571944
Pennsylvania,420583,1,2,63,0,24,12,2015,146,40.45332222,-79.00446111
Pennsylvania,420584,1,1,27,0,19,12,2015,107,40.92396389,-77.51123889
Pennsylvania,420585,1,1,63,0,4,9,2015,34,40.43444722,-79.11789722
Pennsylvania,420586,1,2,67,0,11,7,2015,4,40.49668889,-77.48826111
Pennsylvania,420587,1,1,29,0,1,7,2015,0,40.01013889,-75.78222222
Pennsylvania,420588,1,1,11,0,16,7,2015,0,40.23822222,-75.77239722
Pennsylvania,420589,1,1,101,6540,2,7,2015,158,40.08878889,-75.02083889
Pennsylvania,420590,1,1,71,0,19,7,2015,136,40.19764722,-76.42020833
Pennsylvania,420591,1,1,129,0,10,7,2015,42,40.25952222,-79.72987222
Pennsylvania,420592,1,2,41,1100,4,7,2015,22,40.19146389,-77.201575
Pennsylvania,420593,1,1,101,6540,7,7,2015,2,39.94868889,-75.15896944
Pennsylvania,420594,1,3,81,0,2,7,2015,171,41.24590556,-76.84024444
Pennsylvania,420595,2,6,77,0,14,8,2015,4602,40.57895833,-75.68966944
Pennsylvania,420596,1,1,127,0,17,7,2015,134,41.45214167,-75.23386667
Pennsylvania,420597,2,2,123,0,19,12,2015,54,41.956725,-79.48947222
Pennsylvania,420598,2,2,19,0,31,8,2015,0,40.79280833,-79.80214722
Pennsylvania,420599,2,3,17,0,8,12,2015,0,40.37519167,-74.96411667
Pennsylvania,420600,1,1,101,6540,12,7,2015,0,40.01281667,-75.13031944
Pennsylvania,420601,2,2,45,0,14,12,2015,1010,39.87636944,-75.27871944
Pennsylvania,420602,1,4,17,0,1,7,2015,79,40.37853889,-75.33215556
Pennsylvania,420603,1,1,57,0,15,9,2015,174,39.88122222,-78.01852778
Pennsylvania,420604,2,4,5,0,23,8,2015,109,40.80851111,-79.48801667
Pennsylvania,420605,2,2,133,0,9,8,2015,0,39.92016111,-76.95860556
Pennsylvania,420606,1,1,127,0,6,7,2015,213,41.83632778,-75.24146111
Pennsylvania,420607,2,2,75,0,12,8,2015,93,40.42285833,-76.47942222
Pennsylvania,420608,2,2,17,0,5,7,2015,58,40.37456389,-75.23757222
Pennsylvania,420609,1,2,17,0,26,11,2015,0,40.30084444,-74.93476389
Pennsylvania,420610,2,2,29,0,26,9,2015,75,40.06363889,-75.81469444
Pennsylvania,420611,2,3,17,0,27,12,2015,110,40.21189722,-75.13939444
Pennsylvania,420612,2,3,49,0,27,12,2015,202,42.07197778,-80.18208611
Pennsylvania,420613,1,6,17,0,2,8,2015,4643,40.21135833,-74.87602778
Pennsylvania,420614,1,1,35,0,20,8,2015,315,41.28736667,-77.60866667
Pennsylvania,420615,1,1,133,0,23,8,2015,46,39.93698611,-76.85873056
Pennsylvania,420616,1,1,35,0,18,8,2015,0,41.11728056,-77.52480278
Pennsylvania,420617,1,1,85,0,16,8,2015,11515,41.18256111,-80.16885278
Pennsylvania,420618,1,1,101,6540,13,8,2015,0,40.00661111,-75.13219444
Pennsylvania,420619,1,1,81,0,10,8,2015,6,41.25151944,-76.70535833
Pennsylvania,420620,2,3,89,0,25,12,2015,123,41.10689167,-75.40071389
Pennsylvania,420621,2,2,129,0,29,9,2015,63,40.47778056,-79.59851944
Pennsylvania,420622,2,2,17,0,3,9,2015,91,40.12581667,-74.83733889
Pennsylvania,420623,2,2,133,0,2,9,2015,4,39.72448611,-76.83554167
Pennsylvania,420624,2,2,89,0,4,9,2015,23,40.93895833,-75.43575556
Pennsylvania,420625,2,7,51,0,19,9,2015,0,39.99706944,-79.85491667
Pennsylvania,420626,2,3,31,0,14,9,2015,5742,41.19650833,-79.47454722
Pennsylvania,420627,2,4,105,0,18,9,2015,47,41.52834444,-78.02396944
Pennsylvania,420628,1,1,89,0,28,9,2015,85,41.039325,-75.21011389
Pennsylvania,420629,2,3,129,0,15,8,2015,11,40.11831389,-79.37596389
Pennsylvania,420630,2,2,13,0,16,7,2015,26,40.54913333,-78.42965
Pennsylvania,420631,2,1,133,0,5,8,2015,6,39.91906389,-76.78433889
Pennsylvania,420632,2,2,81,0,25,8,2015,57,41.219275,-76.63131111
Pennsylvania,420633,1,1,41,0,17,11,2015,10,40.13566944,-77.56065833
Pennsylvania,420634,1,2,25,0,1,8,2015,0,40.92596944,-75.68316111
Pennsylvania,420635,2,6,17,0,25,7,2015,48,40.42084722,-75.27688889
Pennsylvania,420636,1,1,107,0,21,8,2015,12,40.71065,-75.82950556
Pennsylvania,420637,2,3,7,0,25,7,2015,18,40.7889,-80.37745
Pennsylvania,420638,1,1,125,0,15,8,2015,0,40.095975,-79.91581111
Pennsylvania,420639,1,1,125,0,9,8,2015,13,40.38825556,-80.30218056
Pennsylvania,420640,2,3,21,0,10,9,2015,115,40.34346389,-78.88505
Pennsylvania,420641,2,4,37,0,23,12,2015,28,40.90242222,-76.48446389
Pennsylvania,420642,1,2,33,0,26,11,2015,44,41.04798889,-78.16269167
Pennsylvania,420643,1,1,3,7164,29,11,2015,51,40.50586389,-80.03110833
Pennsylvania,420644,2,2,75,0,24,12,2015,111,40.35481111,-76.37229167
Pennsylvania,420645,1,1,79,0,22,8,2015,0,41.22371389,-75.93954167
Pennsylvania,420646,1,1,47,0,4,12,2015,0,41.356875,-78.62467222
Pennsylvania,420647,1,2,29,0,2,10,2015,0,40.04077778,-75.46072222
Pennsylvania,420648,5,5,43,0,29,9,2015,34,40.22421944,-76.79110556
Pennsylvania,420649,1,1,85,0,22,7,2015,279,41.207825,-80.19281111
Pennsylvania,420650,2,4,91,0,8,8,2015,24,40.34471944,-75.36079722
Pennsylvania,420651,2,4,51,0,20,8,2015,60,39.72788056,-79.81575
Pennsylvania,420652,2,3,77,0,8,11,2015,49,40.59969722,-75.71655278
Pennsylvania,420653,4,8,89,0,18,11,2015,0,41.00520556,-75.12371667
Pennsylvania,420654,4,5,91,0,4,12,2015,0,40.28866667,-75.57454722
Pennsylvania,420655,1,2,75,0,4,8,2015,138,40.25023056,-76.36796111
Pennsylvania,420656,1,1,17,0,2,8,2015,13,40.26075556,-75.17615
Pennsylvania,420657,1,1,37,0,9,8,2015,4,41.04223611,-76.24224722
Pennsylvania,420658,1,1,17,0,23,8,2015,44,40.25224167,-75.08971667
Pennsylvania,420659,1,1,71,0,21,8,2015,44,40.03905833,-76.45475556
Pennsylvania,420660,1,5,117,0,16,7,2015,54,41.58880556,-76.88439167
Pennsylvania,420661,2,2,17,5212,2,7,2015,32,40.43472222,-75.42140556
Pennsylvania,420662,1,1,17,0,27,8,2015,0,40.15780556,-74.81205556
Pennsylvania,420663,1,1,1,0,14,8,2015,27,39.76803333,-77.33314722
Pennsylvania,420664,1,1,3,0,16,8,2015,17,40.45312778,-80.29218056
Pennsylvania,420665,1,1,97,0,8,8,2015,131,40.74809167,-76.46691389
Pennsylvania,420666,1,1,17,0,28,8,2015,481,40.23123056,-74.88155833
Pennsylvania,420667,1,1,133,0,22,8,2015,99,39.86849167,-76.70598056
Pennsylvania,420668,1,2,71,0,25,8,2015,0,40.01744722,-76.00176111
Pennsylvania,420669,1,2,81,0,10,8,2015,20,41.24665833,-77.22455833
Pennsylvania,420670,1,1,29,0,26,7,2015,0,39.897875,-75.93473611
Pennsylvania,420671,1,1,1,0,19,7,2015,61,39.80513056,-77.33898333
Pennsylvania,420672,1,1,55,0,25,3,2015,394,40.22461389,-77.69921389
Pennsylvania,420673,2,4,91,0,7,8,2015,21,40.10591667,-75.08471944
Pennsylvania,420674,1,1,17,0,16,4,2015,196,40.30859444,-75.03968611
Pennsylvania,420675,1,1,55,0,29,1,2015,14,39.741975,-77.88898333
Pennsylvania,420676,2,2,107,0,16,7,2015,371,40.76132222,-75.89381111
Pennsylvania,420677,2,2,77,2600,29,7,2015,58,40.52819444,-75.50759722
Pennsylvania,420678,2,3,101,6540,26,7,2015,0,40.00847778,-75.10869722
Pennsylvania,420679,2,1,3,7527,26,9,2015,0,40.48875,-79.96561111
Pennsylvania,420680,2,2,75,0,15,9,2015,72,40.31730556,-76.35468889
Pennsylvania,420681,2,3,67,0,13,12,2015,133,40.56899444,-77.20906944
Pennsylvania,420682,2,2,129,0,22,7,2015,113,40.4881,-79.61181389
Pennsylvania,420683,2,4,91,0,23,9,2015,114,40.26234444,-75.32026944
Pennsylvania,420684,1,1,63,0,6,9,2015,227,40.63854167,-78.93980278
Pennsylvania,420685,1,1,33,0,22,9,2015,100,41.00445278,-78.45334444
Pennsylvania,420686,3,3,77,0,13,7,2015,42,40.54839167,-75.42427778
Pennsylvania,420687,1,1,51,0,26,8,2015,21,39.92908333,-79.72798889
Pennsylvania,420688,1,1,37,0,17,10,2015,43,41.27673056,-76.37025
Pennsylvania,420689,2,4,71,0,25,12,2015,284,39.99485278,-76.03928056
Pennsylvania,420690,1,1,13,0,20,7,2015,86,40.7394,-78.1408
Pennsylvania,420691,2,2,123,0,31,7,2015,261,41.92663611,-79.33378333
Pennsylvania,420692,2,2,49,0,2,8,2015,9,42.05006111,-80.05885556
Pennsylvania,420693,1,1,51,0,8,8,2015,0,40.04323333,-79.62354444
Pennsylvania,420694,1,1,81,0,10,8,2015,0,41.18352222,-76.81259722
Pennsylvania,420695,1,1,91,0,11,8,2015,0,40.00583333,-75.23419722
Pennsylvania,420696,1,2,129,0,2,8,2015,196,40.36614722,-79.31364167
Pennsylvania,420697,2,1,81,0,22,8,2015,0,41.17788611,-76.66159722
Pennsylvania,420698,2,9,37,0,18,5,2015,2444,41.013,-76.27621667
Pennsylvania,420699,2,2,91,0,5,9,2015,19,40.14700556,-75.05459167
Pennsylvania,420700,1,1,33,0,6,9,2015,0,41.11654444,-78.11118889
Pennsylvania,420701,2,2,111,0,9,11,2015,146,39.86875556,-78.95398611
Pennsylvania,420702,9,14,45,0,18,1,2015,96,39.99123056,-75.34449444
Pennsylvania,420703,2,3,43,3500,18,9,2015,143,40.29106667,-76.88169444
Pennsylvania,420704,22,32,31,0,7,1,2015,209,41.18058889,-79.33756667
Pennsylvania,420705,1,2,55,0,5,12,2015,44,40.22545,-77.7253
Pennsylvania,420706,2,4,75,0,11,8,2015,91,40.29951111,-76.45346389
Pennsylvania,420707,2,53,101,0,23,12,2015,25,39.93858889,-75.2103
Pennsylvania,420708,2,2,71,0,4,8,2015,27,40.12358611,-76.63016944
Pennsylvania,420709,2,5,3,6600,1,7,2015,119,40.43246111,-79.95850833
Pennsylvania,420710,6,6,41,0,13,8,2015,192,40.18663889,-77.21975556
Pennsylvania,420711,1,1,99,0,26,8,2015,147,40.44661944,-77.33728611
Pennsylvania,420712,1,1,129,3370,23,9,2015,149,40.30288056,-79.53086111
Pennsylvania,420713,4,3,67,0,16,7,2015,308,40.61501111,-77.31470833
Pennsylvania,420714,2,3,129,0,20,7,2015,32,40.26177778,-79.64630556
Pennsylvania,420715,1,2,55,0,12,8,2015,47,40.03639167,-77.592275
Pennsylvania,420716,1,1,71,0,27,9,2015,239,40.08765833,-76.28461111
Pennsylvania,420717,1,1,3,0,23,9,2015,15,40.40281389,-80.0608
Pennsylvania,420718,2,1,3,6040,18,10,2015,0,40.39730833,-79.85846667
Pennsylvania,420719,1,2,3,6600,1,8,2015,0,40.43504167,-79.98221111
Pennsylvania,420720,1,1,3,652,29,9,2015,0,40.33441944,-80.02891667
Pennsylvania,420721,1,1,65,0,20,9,2015,0,41.00146667,-78.98644444
Pennsylvania,420722,4,24,77,660,27,10,2015,95,40.64386389,-75.42998333
Pennsylvania,420723,1,5,91,0,6,9,2015,0,40.13386111,-75.30194444
Pennsylvania,420724,1,1,91,0,15,9,2015,5,40.07056667,-75.106
Pennsylvania,420725,1,4,17,0,13,9,2015,51,40.3112,-75.22122222
Pennsylvania,420726,1,1,3,6600,15,9,2015,7041,40.43500278,-79.99863611
Pennsylvania,420727,1,1,97,0,27,9,2015,26,40.82779722,-76.70837222
Pennsylvania,420728,1,1,85,0,21,9,2015,64,41.412875,-80.11428889
Pennsylvania,420729,1,2,81,9380,29,9,2015,11,41.23555,-77.04435833
Pennsylvania,420730,1,3,67,0,7,12,2015,82,40.42204722,-77.62965833
Pennsylvania,420731,2,3,13,0,3,9,2015,147,40.45781944,-78.39495833
Pennsylvania,420732,2,3,17,0,9,9,2015,141,40.45911111,-75.36782778
Pennsylvania,420733,2,2,55,0,16,1,2015,105,39.85270556,-77.61459444
Pennsylvania,420734,1,1,63,0,22,9,2015,281,40.78854444,-79.05441389
Pennsylvania,420735,1,1,61,0,23,9,2015,425,40.691525,-77.88923611
Pennsylvania,420736,2,3,51,0,2,8,2015,337,39.75521944,-79.44044167
Pennsylvania,420737,1,2,19,0,5,9,2015,159,41.14163611,-79.73658889
Pennsylvania,420738,2,2,29,0,4,8,2015,37,40.09761667,-75.76054167
Pennsylvania,420739,1,1,97,0,12,9,2015,14,40.82205,-76.602275
